land_area_m2,built_up_area_m2,floors,daily_water_m3,daily_waste_kg,hazardous_waste_kg_per_month,avg_noise_db,distance_to_residential_m,vegetation_removed_percent,near_sensitive_zone,vehicles_per_day,fuel_consumption_l_per_day,final_pm25,final_no2,final_so2,final_co,impact_class_numeric,impact_label
3412,6436,2,31.402054186500752,12.925857124276558,0.0,88.3279219690272,485,11.536280130570386,0,244,122.0,75.04629285621384,32.2,7.504629285621384,0.7504629285621384,0,Low
5298,20459,4,95.53854987582515,42.07768054586174,0.0,44.56628671667785,898,62.52161250314382,0,1441,720.5,196.20388402729307,92.05,19.620388402729308,1.9620388402729307,0,Low
9359,20066,2,98.32113953575788,43.22872816689839,6.915475011727342,60.28226297236188,422,95.58431471751638,0,1500,750.0,202.1614364083449,95.0,20.216143640834492,2.021614364083449,0,Low
10049,19323,2,115.06678634080278,44.10771839836676,5.50243585200947,44.52797338004602,245,54.37870703917469,0,1065,532.5,158.70538591991834,73.25,15.870538591991835,1.5870538591991834,0,Low
8314,30176,4,170.0231142934542,48.611404016608894,8.961947564270929,68.82444515699329,314,78.17798259287262,0,798,399.0,132.23057020083047,59.900000000000006,13.223057020083047,1.3223057020083047,0,Low
8272,19481,2,109.48239181139544,34.88329685763583,0.0,65.55469107361989,690,23.599660590923754,0,705,352.5,122.24416484288179,55.25,12.224416484288179,1.2224416484288179,0,Low
10985,32164,3,184.1988265360355,55.05062191784223,7.45280656513166,44.62247585185333,871,92.58273744435174,0,2199,1099.5,272.6525310958921,129.95,27.26525310958921,2.726525310958921,1,Moderate
9884,26140,3,125.18338255305547,59.95596253390854,5.192144107639604,81.8724797541731,596,55.0351278838751,0,1917,958.5,244.69779812669543,115.85000000000001,24.469779812669543,2.4469779812669543,1,Moderate
11442,21757,2,94.55696066835216,39.45452783061257,2.680131494405004,77.36487787799284,360,4.929449276441645,0,794,397.0,131.37272639153065,59.7,13.137272639153066,1.3137272639153066,0,Low
4343,7034,1,41.47978396746576,15.256240044536247,0.0,66.12484044452943,429,97.4904272810235,0,178,89.0,68.5628120022268,28.9,6.856281200222681,0.685628120022268,0,Low
12404,31168,3,124.84081522720771,71.0617059084957,7.613093135256893,53.913383040938484,723,6.409471103617548,0,1552,776.0,208.7530852954248,97.60000000000001,20.87530852954248,2.087530852954248,0,Low
11184,27831,2,149.57436958343945,62.67081804868075,7.05728208090349,43.44639390673243,564,13.3778144993968,0,1126,563.0,165.73354090243407,76.30000000000001,16.57335409024341,1.6573354090243408,0,Low
1963,4190,2,24.115060458577368,7.004225313508274,0.0,40.36959507221465,101,21.354285449034137,0,254,127.0,75.75021126567542,32.7,7.575021126567542,0.7575021126567542,0,Low
4821,13367,3,57.1925670418947,30.65028537419614,0.0,75.83031494800156,532,80.01375827520759,0,916,458.0,143.13251426870983,65.80000000000001,14.313251426870984,1.4313251426870983,0,Low
4832,12469,3,52.15751573354645,27.397916286966858,0.0,71.781599932002,311,68.72343434606829,0,319,159.5,83.26989581434835,35.95,8.326989581434836,0.8326989581434835,0,Low
3376,13444,4,74.68726784618275,23.939350412489027,0.0,54.69583802524669,523,44.41839479215043,0,454,227.0,96.59696752062446,42.7,9.659696752062446,0.9659696752062447,0,Low
13398,43306,3,258.7419581239042,77.09025865175612,11.513251822256482,68.41343081343842,169,45.79632144895355,0,2402,1201.0,294.05451293258784,140.10000000000002,29.405451293258785,2.9405451293258786,0,Low
6696,14641,2,72.45640315605755,27.335058526159127,0.0,65.93739235573547,888,17.415669239539632,0,790,395.0,130.36675292630795,59.5,13.036675292630797,1.3036675292630795,0,Low
1068,2087,2,10.452250482167562,3.8781632311405314,0.0,75.38102928702676,970,55.39794872200806,0,79,39.5,58.093908161557025,23.95,5.809390816155703,0.5809390816155703,0,Low
4834,8534,2,47.37867297928872,19.170486270465894,0.0,68.86767006098339,650,43.864901843598446,1,540,270.0,104.9585243135233,47.0,10.495852431352331,1.049585243135233,1,Moderate
6306,17794,3,72.3994036350212,37.5661664103941,0.0,61.600527946518135,527,49.91864509333305,0,517,258.5,103.57830832051971,45.85,10.357830832051972,1.035783083205197,0,Low
14195,56746,4,251.98939653601812,95.47930556583017,13.15277802441843,72.4778003378481,563,52.81892617563562,0,2804,1402.0,335.1739652782915,160.20000000000002,33.517396527829156,3.351739652782915,1,Moderate
5314,16288,3,67.60427947364492,27.525378222914323,0.0,59.334822499373104,177,44.48393593405295,0,447,223.5,96.07626891114572,42.35,9.607626891114572,0.9607626891114572,0,Low
5352,19014,4,112.92379992261814,37.32716124633922,0.0,57.04809868214943,196,73.59204063739489,0,957,478.5,147.56635806231694,67.85,14.756635806231694,1.4756635806231695,1,Moderate
8141,12713,1,68.56601420566392,27.717659524340178,0.0,81.09196613764513,784,34.77824030488872,1,849,424.5,136.285882976217,62.45,13.628588297621702,1.3628588297621702,1,Moderate
9670,30129,3,159.52354233305374,51.30004395117932,7.56819672983218,44.85091091185447,330,75.17945873672564,0,2233,1116.5,275.86500219755897,131.65,27.586500219755898,2.7586500219755896,1,Moderate
10282,36630,4,209.40128743227058,72.19398126656046,12.102649186835546,56.91154836586424,163,31.16529166546489,0,2649,1324.5,318.50969906332807,152.45000000000002,31.850969906332807,3.185096990633281,0,Low
6171,23355,4,139.2446055159061,49.73327165268455,0.0,57.15258662598253,395,71.53223105291356,0,1537,768.5,206.18666358263425,96.85000000000001,20.618666358263425,2.0618666358263424,1,Moderate
3579,5475,1,23.42963148000218,11.894923357679284,0.0,76.8413227875752,257,45.930368821307376,1,403,201.5,90.89474616788398,40.150000000000006,9.089474616788399,0.9089474616788398,0,Low
10596,29166,3,150.07426740833614,49.867493566582134,9.507198706568593,52.71295804944653,658,55.057063454136426,0,1242,621.0,176.6933746783291,82.1,17.66933746783291,1.766933746783291,0,Low
7034,23224,3,116.77135748402412,48.412819710094546,0.0,77.65594235898371,654,54.647636102537646,1,1314,657.0,183.82064098550472,85.7,18.382064098550472,1.8382064098550472,1,Moderate
10128,33611,3,192.90135752167808,58.87150658575167,6.486003128457174,50.14266193639326,474,84.0348177588508,1,2433,1216.5,296.2435753292876,141.65,29.62435753292876,2.962435753292876,2,High
4875,10486,2,59.526917210069406,22.780799070532915,0.0,46.49285067089405,603,20.588198817832115,0,622,311.0,113.33903995352665,51.1,11.333903995352665,1.1333903995352665,0,Low
10981,35034,3,200.29639229604973,83.03709867439291,11.978273173978181,70.91425105068599,743,32.85706327322943,0,1198,599.0,173.95185493371966,79.9,17.395185493371965,1.7395185493371965,0,Low
8914,31966,4,131.45786740386097,70.26179573939102,0.0,41.65059679501636,417,29.99384897980636,1,2159,1079.5,269.4130897869695,127.95,26.941308978696952,2.6941308978696954,1,Moderate
9458,36742,4,162.39361767374984,81.97660537114378,0.0,64.17872928519337,265,23.538326189835757,0,2341,1170.5,288.19883026855723,137.05,28.819883026855724,2.8819883026855724,0,Low
11329,24169,2,139.94221071676526,49.76743463276509,5.106967095208619,48.27100760642047,779,30.946257644618235,0,1610,805.0,213.48837173163827,100.5,21.34883717316383,2.1348837173163826,0,Low
5970,8989,1,53.6451104418801,20.898616249799932,0.0,84.79078657800974,364,45.78049325592066,0,249,124.5,75.94493081249,32.45,7.594493081249,0.7594493081249,0,Low
10586,39882,4,172.98813020439638,94.70625265814277,11.168945526334166,55.18675231125497,77,52.08857827006792,0,2882,1441.0,342.93531263290714,164.1,34.29353126329072,3.4293531263290715,1,Moderate
6014,10419,2,44.673920682662306,17.54276570237599,0.0,72.17144747586653,626,10.722239420848744,0,480,240.0,98.8771382851188,44.0,9.887713828511881,0.988771382851188,0,Low
6524,20482,3,103.9369606961375,43.866287331719896,0.0,62.778339099505445,664,1.7670044795433881,0,1211,605.5,173.29331436658603,80.55000000000001,17.329331436658602,1.7329331436658604,0,Low
9648,35962,4,184.80852082169005,81.48675731334721,0.0,89.28003669764001,150,18.342364349795602,1,2682,1341.0,322.27433786566735,154.1,32.227433786566735,3.2227433786566735,1,Moderate
5318,18593,4,78.35198538477167,41.36123372997047,0.0,43.91508352397788,705,44.83464705246336,0,1310,655.0,183.0680616864985,85.5,18.306806168649853,1.8306806168649852,0,Low
9088,26660,3,111.88375121919019,52.23812753749143,0.0,63.70381320539288,118,87.4743649656566,0,1920,960.0,244.61190637687457,116.0,24.46119063768746,2.4461190637687458,1,Moderate
6755,10195,1,44.09462298894156,19.16270796633761,0.0,62.88719085831067,731,2.812150627792376,0,415,207.5,92.45813539831688,40.75,9.245813539831689,0.9245813539831689,0,Low
8724,15170,2,87.92976313584187,35.62431566950741,0.0,85.47822136901506,675,59.604359547764716,0,1122,561.0,163.98121578347536,76.1,16.39812157834754,1.6398121578347538,0,Low
6583,26321,4,116.41416428357867,47.69724726294969,0.0,79.75551412633624,141,23.679758545618014,1,1530,765.0,205.38486236314748,96.5,20.53848623631475,2.053848623631475,1,Moderate
8858,16293,2,97.02280067047194,38.638565793718655,2.8808661063886336,58.91578035826298,591,21.320393138913506,0,651,325.5,117.03192828968594,52.550000000000004,11.703192828968595,1.1703192828968594,0,Low
4491,17754,4,93.37480510046377,34.31721715399594,0.0,43.50343478605947,349,13.773409888780863,1,591,295.5,110.81586085769979,49.55,11.08158608576998,1.1081586085769979,1,Moderate
3674,6031,1,25.576001239335753,12.451692262222862,0.0,76.59363686432505,894,84.29454824561972,0,430,215.0,93.62258461311114,41.5,9.362258461311114,0.9362258461311115,0,Low
6580,20353,3,84.28977613275282,38.45154195323157,0.0,61.60336425333089,446,3.4403208453458234,0,1053,526.5,157.2225770976616,72.65,15.722257709766161,1.572225770976616,0,Low
7840,27369,4,142.06781541108148,63.2025845107833,7.056023934636888,44.67797034561678,920,91.02166549666445,0,1511,755.5,204.26012922553917,95.55,20.42601292255392,2.0426012922553918,1,Moderate
3533,11800,4,54.752380268862446,23.65706189636774,0.0,60.33868742860026,378,19.234636315391505,0,390,195.0,90.18285309481838,39.5,9.018285309481838,0.9018285309481838,0,Low
3660,12465,4,53.446832553867225,20.029948693845235,0.0,40.37315702086097,75,43.52927241876341,0,324,162.0,83.40149743469227,36.2,8.340149743469228,0.8340149743469227,0,Low
13309,34693,3,189.57776184917984,61.976101545455506,10.658110793367975,81.49697966062217,573,35.17201113456523,0,1888,944.0,241.89880507727278,114.4,24.18988050772728,2.418988050772728,0,Low
6326,16062,3,72.54564298529478,36.839952344158455,0.0,71.34013150324219,840,5.290743327066439,0,939,469.5,145.74199761720791,66.95,14.574199761720791,1.4574199761720792,0,Low
5965,17385,3,101.41560622843882,38.953778132849415,4.583672003836769,63.19681317274454,972,71.93006090251136,0,1059,529.5,157.84768890664247,72.95,15.784768890664248,1.5784768890664247,0,Low
500,1057,2,6.161976304786398,1.9748200014925108,0.0,46.469030848335045,984,93.48930465545085,0,76,38.0,57.69874100007463,23.8,5.769874100007463,0.5769874100007463,0,Low
3400,10395,3,50.87051451821713,23.10172302358391,0.0,75.52109075062059,128,46.830059145638515,0,374,187.0,88.5550861511792,38.7,8.85550861511792,0.885550861511792,0,Low
4504,11473,3,57.76132720718241,19.12974070178788,0.0,45.4741183034497,887,35.87557620212738,0,851,425.5,136.05648703508942,62.550000000000004,13.605648703508942,1.3605648703508941,0,Low
2483,8178,3,45.417690282582036,17.49058123443016,0.0,52.4143739815423,771,10.045754968096842,0,455,227.5,96.3745290617215,42.75,9.63745290617215,0.963745290617215,0,Low
11463,45508,4,217.47270018616015,99.48459097362566,15.192169977388863,86.25322782235276,980,63.526498735908085,1,1620,810.0,216.97422954868128,101.0,21.69742295486813,2.1697422954868126,2,High
5900,19210,3,88.34516575355406,34.86779303751131,0.0,72.50566117096068,592,82.54398957486288,0,1438,719.0,195.54338965187557,91.9,19.554338965187558,1.9554338965187557,0,Low
9459,31735,4,128.94013284442798,53.86331432432848,7.808175190595046,82.20929479120409,855,76.97314182968802,0,2219,1109.5,274.5931657162164,130.95,27.459316571621642,2.745931657162164,1,Moderate
5127,8166,1,33.98149864103271,17.457916762857305,0.0,50.04556698427612,555,93.64933313102257,0,485,242.5,99.37289583814287,44.25,9.937289583814287,0.9937289583814287,0,Low
2723,9565,4,54.52303921452476,17.516578359243162,0.0,53.67710145009684,660,56.74432080232295,0,694,347.0,120.27582891796216,54.7,12.027582891796216,1.2027582891796216,0,Low
5459,15509,3,77.62658092634004,28.012709258844563,0.0,57.083728690922705,588,93.22668839209723,0,931,465.5,144.50063546294226,66.55000000000001,14.450063546294226,1.4450063546294225,0,Low
7404,28751,4,166.9392710979416,62.417414914571204,0.0,64.26453170308577,709,68.44353610693075,0,1894,947.0,242.52087074572856,114.7,24.252087074572856,2.4252087074572857,1,Moderate
10813,20879,2,119.94545217657036,43.647403164421355,3.211601350914538,52.65994535064051,381,76.25340377755347,0,1526,763.0,204.78237015822106,96.3,20.478237015822106,2.0478237015822107,1,Moderate
3076,10794,4,60.831142924146924,25.72380620727618,0.0,67.34577568965621,521,73.50261491050988,0,540,270.0,105.2861903103638,47.0,10.528619031036381,1.0528619031036381,0,Low
5763,14666,3,83.69254971157315,33.51067921613895,0.0,45.09458769857764,815,26.26954770019353,0,439,219.5,95.57553396080695,41.95,9.557553396080696,0.9557553396080696,0,Low
10195,15698,1,82.1376803758147,37.18328015145984,6.894903205833859,83.68390172803744,880,27.416403767230012,0,939,469.5,145.759164007573,66.95,14.5759164007573,1.4575916400757298,0,Low
3011,7734,3,33.424187019627496,16.707592457995236,0.0,86.80815207754983,831,58.13210197250533,1,486,243.0,99.43537962289976,44.3,9.943537962289977,0.9943537962289977,1,Moderate
5499,15308,3,90.32574871008686,31.053061407792722,0.0,64.51562447049142,836,79.6861570276191,0,684,342.0,119.95265307038964,54.2,11.995265307038965,1.1995265307038965,0,Low
8058,20215,3,94.33531333456533,40.299460004760796,0.0,56.70227742099798,780,90.83472102430096,0,1084,542.0,160.41497300023804,74.2,16.041497300023803,1.6041497300023804,0,Low
5583,9865,2,44.17241501476317,23.275727007498222,0.0,41.757962513559704,267,17.053804889822587,0,397,198.5,90.86378635037491,39.85,9.08637863503749,0.9086378635037491,0,Low
8472,24393,3,114.9670835285357,47.75764490661575,0.0,62.88823063520671,277,27.811216755380343,0,1787,893.5,231.0878822453308,109.35000000000001,23.108788224533082,2.310878822453308,0,Low
6101,20736,4,91.48674197466437,44.94397159391277,2.3897821386705043,85.85383897349067,152,33.873295577443145,0,952,476.0,147.44719857969562,67.6,14.744719857969564,1.4744719857969562,0,Low
7867,27894,4,149.6974111182758,48.7266699215737,8.436432429178463,65.96034873017301,364,90.59116712346476,0,1295,647.5,181.93633349607867,84.75,18.193633349607868,1.8193633349607867,0,Low
12258,25569,2,108.59494303274181,43.4405210874746,0.0,46.36124434685054,908,37.62593293304219,0,1384,692.0,190.57202605437374,89.2,19.057202605437375,1.9057202605437373,0,Low
7473,19683,3,80.22984395335504,42.966210008210815,0.0,79.33615073667704,975,11.36460386967194,1,1011,505.5,153.24831050041055,70.55000000000001,15.324831050041055,1.5324831050041057,1,Moderate
11729,32539,3,149.68376562132022,55.999990841704815,5.191266957325242,71.02784235117292,512,88.0154732910259,0,1425,712.5,195.29999954208523,91.25,19.529999954208524,1.9529999954208523,1,Moderate
10294,18323,2,104.42147349916183,37.127486403860935,0.0,77.82695836131204,755,10.840037271662272,0,889,444.5,140.75637432019306,64.45,14.075637432019306,1.4075637432019306,0,Low
9438,16404,2,66.51725421492601,31.543263348805915,0.0,76.23934874791931,444,57.97714417624796,0,1225,612.5,174.0771631674403,81.25,17.40771631674403,1.7407716316744029,0,Low
14040,28180,2,154.7436128208555,67.5332360801343,10.119691664851596,52.73318829449809,421,30.11755869973588,0,1399,699.5,193.27666180400672,89.95,19.327666180400673,1.9327666180400673,0,Low
10120,27550,3,132.64817426264315,65.82399157677635,3.8433939188028434,81.82198686880616,914,45.998166967810086,0,884,442.0,141.69119957883882,64.2,14.169119957883883,1.4169119957883882,0,Low
13653,39648,3,172.1368436552573,69.70722011030657,0.0,40.784795279813984,456,50.77521518626643,0,1623,811.5,215.78536100551534,101.15,21.578536100551535,2.1578536100551533,1,Moderate
7720,18529,2,77.44462847225405,33.45344301520797,0.0,47.79257682757218,937,64.28065910861737,0,548,274.0,106.47267215076042,47.400000000000006,10.647267215076042,1.0647267215076042,0,Low
11264,22790,2,94.46556720678527,49.2862019452983,5.440159384013727,52.927863182012295,519,26.266973533048454,0,1618,809.0,214.26431009726494,100.9,21.426431009726496,2.1426431009726494,0,Low
6551,15349,2,73.74459017925739,25.187393380407844,0.0,78.64200417132517,286,69.2514012761193,0,764,382.0,127.65936966902039,58.2,12.76593696690204,1.276593696690204,0,Low
6636,16035,2,76.11343587429084,27.5982931748121,0.0,45.29025124282571,688,40.641854100213784,0,1041,520.5,155.47991465874063,72.05000000000001,15.547991465874063,1.5547991465874063,0,Low
8255,25347,3,107.54082834306773,60.54757869770863,0.0,67.7049640197913,161,50.31791670513446,0,1623,811.5,215.32737893488545,101.15,21.532737893488545,2.1532737893488547,1,Moderate
4157,14997,4,79.3105252015926,31.8023308734832,0.0,67.20630009815504,824,66.58308276518625,0,1024,512.0,153.99011654367416,71.2,15.399011654367417,1.5399011654367416,0,Low
7737,25928,4,142.9631984809064,54.06955014774262,4.056194934945435,48.69886997609018,933,9.142626886170923,0,1681,840.5,220.80347750738716,104.05000000000001,22.080347750738717,2.208034775073872,0,Low
7193,21931,3,116.82601351803548,49.76216383012004,0.0,88.73800406680976,443,47.29905936981527,0,784,392.0,130.888108191506,59.2,13.088810819150602,1.30888108191506,0,Low
3117,11240,4,56.21970610039819,26.80894145289885,0.0,86.41862759903958,985,89.95127650963099,0,335,167.5,84.84044707264495,36.75,8.484044707264495,0.8484044707264495,0,Low
